38,38
140,102
171,31
187,16
219,32
253,34
269,16
309,40
340,31
376,36
435,59
465,30
505,40
537,32
598,61
634,36
671,37
747,76
768,21
799,31
862,63
893,31
923,30
949,26
997,48
1055,58
1145,90
1178,33
1230,52
1270,40
1310,40
1382,72
1417,35
1450,33
1495,45
1544,49
1579,35
1611,32
1709,98
1743,34
1771,28
1805,34
1836,31
1873,37
1906,33
1988,82
2098,110
2123,25
2164,41
2252,88
2285,33
2345,60
2376,31
2398,22
2433,35
2570,137
2660,90
2681,21
2697,16
2734,37
2789,55
2820,31
2851,31
2923,72
2999,76
3030,31
3106,76
3141,35
3207,66
3248,41
3282,34
3349,67
3394,45
3480,86
3509,29
3557,48
3587,30
3635,48
3665,30
3742,77
3803,61
3834,31
3892,58
3927,35
3958,31
4018,60
4050,32
4124,74
4208,84
4297,89
4381,84
4413,32
4435,22
4520,85
4607,87
4646,39
4681,35
4738,57
4768,30
4864,96
4919,55
4986,67
5009,23
5040,31
5082,42
5125,43
5143,18
5182,39
5219,37
5270,51
5315,45
5346,31
5387,41
5443,56
5545,102
5560,15
5749,189
5829,80
5885,56
5923,38
5961,38
5993,32
6053,60
6084,31
6116,32
6172,56
6232,60
6296,64
6329,33
6425,96
6456,31
6488,32
6528,40
6584,56
6621,37
6652,31
6709,57
6751,42
6762,11
6802,40
6834,32
6940,106
6971,31
7053,82
7084,31
7144,60
7176,32
7237,61
7269,32
7332,63
7371,39
7402,31
7461,59
7523,62
7579,56
7609,30
7711,102
7742,31
7803,61
7835,32
7897,62
7928,31
8047,119
8115,68
8218,103
8285,67
8316,31
8363,47
8420,57
8552,132
8592,40
8636,44
8696,60
8727,31
8777,50
8834,57
8869,35
8938,69
9007,69
9038,31
9068,30
9148,80
9203,55
9220,17
9251,31
9351,100
9438,87
9470,32
9527,57
9652,125
9728,76
9822,94
9839,17
9894,55
10006,112
10180,174
10212,32
10333,121
10360,27
10391,31
10476,85
10512,36
10599,87
10709,110
10770,61
10810,40
10873,63
10904,31
10937,33
10957,20
10996,39
11057,61
11089,32
11120,31
11152,32
11277,125
11320,43
11432,112
11543,111
11631,88
11668,37
11701,33
11798,97
11852,54
11939,87
12004,65
12041,37
12134,93
12166,32
12255,89
12324,69
12461,137
12502,41
12682,180
12718,36
12784,66
12897,113
12930,33
12963,33
12995,32
13100,105
13135,35
13205,70
13266,61
13324,58
13417,93
13449,32
