62,62
73,11
84,11
94,10
104,10
115,11
140,25
157,17
170,13
205,35
237,32
246,9
259,13
281,22
291,10
300,9
311,11
321,10
331,10
341,10
351,10
362,11
371,9
378,7
387,9
397,10
411,14
421,10
435,14
445,10
448,3
462,14
466,4
488,22
498,10
510,12
520,10
532,12
540,8
550,10
631,81
690,59
754,64
764,10
776,12
787,11
834,47
841,7
852,11
862,10
913,51
924,11
934,10
944,10
954,10
964,10
974,10
986,12
994,8
1007,13
1019,12
1035,16
1044,9
1053,9
1063,10
1075,12
1084,9
1092,8
1102,10
1112,10
1122,10
1133,11
1178,45
1191,13
1195,4
1222,27
1232,10
1242,10
1255,13
1266,11
1277,11
1289,12
1298,9
1308,10
1319,11
1330,11
1340,10
1353,13
1374,21
1393,19
1400,7
1413,13
1422,9
1492,70
1503,11
1515,12
1523,8
1534,11
1544,10
1554,10
1567,13
1579,12
1587,8
1596,9
1605,9
1616,11
1626,10
1636,10
1647,11
1657,10
1666,9
1676,10
1687,11
1696,9
1706,10
1716,10
1726,10
1738,12
1748,10
1759,11
1768,9
1785,17
1804,19
1812,8
1819,7
1829,10
1839,10
1851,12
1858,7
1869,11
1879,10
1890,11
1903,13
1913,10
1924,11
1963,39
1971,8
1981,10
1992,11
2002,10
2015,13
2024,9
2035,11
2044,9
2054,10
2065,11
2079,14
2088,9
2098,10
2108,10
2118,10
2129,11
2142,13
2150,8
2158,8
2169,11
2180,11
2190,10
2198,8
2209,11
2219,10
2232,13
2241,9
2250,9
2259,9
2316,57
2325,9
2333,8
2344,11
2354,10
2363,9
2374,11
2387,13
2394,7
2405,11
2416,11
2423,7
2433,10
2444,11
2455,11
2467,12
2474,7
2482,8
2492,10
2503,11
2518,15
2525,7
2652,127
2670,18
2687,17
2732,45
2740,8
2751,11
2761,10
2773,12
2787,14
2795,8
2838,43
2849,11
2858,9
2869,11
2879,10
2890,11
2900,10
2911,11
2921,10
2931,10
2945,14
2960,15
2977,17
3007,30
3016,9
3030,14
3038,8
3050,12
3076,26
3086,10
3097,11
3106,9
3119,13
3172,53
3183,11
3194,11
3206,12
3215,9
3226,11
3236,10
3248,12
3262,14
3308,46
3320,12
3331,11
3342,11
3351,9
3360,9
3370,10
3381,11
3392,11
3402,10
3412,10
3423,11
3432,9
3445,13
3454,9
3464,10
3472,8
3484,12
3495,11
3504,9
3514,10
3524,10
3533,9
3543,10
3554,11
3563,9
3572,9
3582,10
3593,11
3656,63
3719,63
3766,47
3776,10
3787,11
3798,11
3809,11
3820,11
3866,46
3877,11
3887,10
3898,11
3910,12
3922,12
3932,10
3943,11
3953,10
3963,10
3989,26
3998,9
4008,10
4018,10
4047,29
4080,33
4089,9
4100,11
4161,61
4170,9
4181,11
4191,10
4202,11
4212,10
4222,10
4233,11
4242,9
4252,10
4265,13
4273,8
4282,9
4292,10
4303,11
4313,10
4324,11
4334,10
4344,10
4355,11
4364,9
4374,10
4385,11
4395,10
4405,10
4466,61
4477,11
4487,10
4497,10
4508,11
4562,54
4572,10
4581,9
4592,11
4602,10
4616,14
4624,8
4642,18
4650,8
4657,7
4669,12
4678,9
4688,10
4699,11
4708,9
4720,12
4732,12
4743,11
4753,10
4761,8
4774,13
4784,10
4794,10
4804,10
4811,7
4822,11
4830,8
4839,9
4847,8
4858,11
4868,10
4879,11
4889,10
4899,10
4910,11
4921,11
4932,11
4941,9
4951,10
4963,12
4975,12
4986,11
4997,11
5008,11
5018,10
5028,10
5039,11
5049,10
5059,10
5070,11
5146,76
5157,11
5167,10
5177,10
5187,10
5198,11
5209,11
5219,10
5229,10
5240,11
5251,11
5261,10
5273,12
5283,10
5293,10
5303,10
5314,11
5323,9
5333,10
5342,9
5354,12
5364,10
5406,42
5417,11
5426,9
5436,10
5447,11
5458,11
5470,12
5479,9
5493,14
5581,88
5660,79
5669,9
5679,10
5702,23
5712,10
5722,10
5733,11
5743,10
5754,11
5762,8
5773,11
5781,8
5791,10
5806,15
5815,9
5823,8
5833,10
5849,16
5855,6
5863,8
5877,14
5889,12
5894,5
5908,14
5926,18
5939,13
5949,10
5971,22
5975,4
6047,72
6057,10
6068,11
6080,12
6091,11
6103,12
6116,13
6131,15
6136,5
6146,10
6157,11
6186,29
6196,10
6207,11
6215,8
6226,11
6236,10
6247,11
6261,14
6275,14
6293,18
6304,11
6314,10
6323,9
6336,13
6347,11
6353,6
6364,11
6374,10
6388,14
6422,34
6434,12
6442,8
6452,10
6471,19
6507,36
6519,12
6531,12
6543,12
6576,33
6585,9
6596,11
6606,10
6627,21
6675,48
6686,11
6694,8
6715,21
6724,9
6735,11
6747,12
6760,13
6772,12
6846,74
6857,11
6868,11
6879,11
6891,12
6905,14
6911,6
6930,19
6940,10
6952,12
6962,10
6977,15
6986,9
