92,92
103,11
113,10
122,9
133,11
144,11
155,11
166,11
178,12
190,12
203,13
213,10
223,10
233,10
244,11
252,8
263,11
273,10
284,11
294,10
304,10
315,11
324,9
338,14
350,12
360,10
370,10
379,9
391,12
401,10
411,10
424,13
430,6
488,58
500,12
510,10
520,10
530,10
539,9
549,10
562,13
581,19
591,10
602,11
612,10
621,9
631,10
642,11
654,12
664,10
675,11
687,12
701,14
710,9
721,11
730,9
741,11
751,10
761,10
772,11
786,14
842,56
852,10
863,11
873,10
882,9
895,13
905,10
916,11
926,10
938,12
948,10
958,10
968,10
979,11
989,10
999,10
1137,138
1146,9
1156,10
1167,11
1177,10
1187,10
1203,16
1241,38
1249,8
1258,9
1266,8
1277,11
1287,10
1313,26
1323,10
1343,20
1350,7
1363,13
1368,5
1376,8
1385,9
1396,11
1407,11
1418,11
1430,12
1439,9
1450,11
1460,10
1470,10
1483,13
1494,11
1501,7
1532,31
1543,11
1561,18
1572,11
1582,10
1592,10
1603,11
1613,10
1623,10
1633,10
1644,11
1654,10
1663,9
1674,11
1683,9
1691,8
1702,11
1712,10
1722,10
1732,10
1744,12
1752,8
1762,10
1773,11
1783,10
1794,11
1804,10
1849,45
1860,11
1869,9
1879,10
1889,10
1901,12
1955,54
1965,10
1976,11
1990,14
2037,47
2046,9
2058,12
2066,8
2076,10
2087,11
2096,9
2143,47
2155,12
2165,10
2176,11
2185,9
2195,10
2208,13
2275,67
2297,22
2306,9
2309,3
2349,40
2361,12
2369,8
2381,12
2393,12
2403,10
2415,12
2425,10
2453,28
2463,10
2474,11
2484,10
2495,11
2505,10
2633,128
2643,10
2654,11
2666,12
2675,9
2685,10
2698,13
2708,10
2720,12
2744,24
2753,9
2764,11
2778,14
2785,7
2794,9
2805,11
2815,10
2826,11
2835,9
2845,10
2864,19
2873,9
2882,9
2893,11
2902,9
2912,10
2922,10
2936,14
2955,19
2965,10
2975,10
2986,11
2996,10
3006,10
3013,7
3022,9
3033,11
3046,13
3057,11
3076,19
3090,14
3098,8
3110,12
3127,17
3136,9
3149,13
3160,11
3170,10
3185,15
3219,34
3225,6
3235,10
3245,10
3256,11
3278,22
3302,24
3313,11
3323,10
3336,13
3348,12
3360,12
3400,40
3411,11
3419,8
3430,11
3445,15
3453,8
3462,9
3472,10
3482,10
3490,8
3503,13
3514,11
3525,11
3625,100
3639,14
3689,50
3700,11
3712,12
3733,21
3767,34
3776,9
3786,10
3796,10
3814,18
3821,7
3829,8
3840,11
3851,11
3862,11
3874,12
3884,10
3894,10
3905,11
3937,32
4020,83
4054,34
4064,10
4074,10
4084,10
4095,11
4105,10
4116,11
4127,11
4174,47
4187,13
4197,10
4207,10
4220,13
4230,10
4240,10
4251,11
4262,11
4275,13
4290,15
4300,10
4353,53
4360,7
4372,12
4381,9
4392,11
4402,10
4414,12
4423,9
4434,11
4443,9
4453,10
4464,11
4475,11
4485,10
4496,11
4600,104
4611,11
4622,11
4632,10
4642,10
4650,8
4661,11
4671,10
4685,14
4693,8
4705,12
4722,17
4742,20
4760,18
4769,9
4777,8
4788,11
4799,11
4817,18
4828,11
4836,8
4847,11
4858,11
4873,15
4884,11
4901,17
4907,6
4914,7
4922,8
4938,16
4949,11
4961,12
4976,15
5075,99
5086,11
5099,13
5108,9
5117,9
5127,10
5138,11
5148,10
5159,11
5169,10
5179,10
5189,10
5200,11
5210,10
5221,11
5232,11
5242,10
5253,11
5265,12
5273,8
5283,10
5295,12
5306,11
5314,8
5325,11
5334,9
5346,12
5362,16
5378,16
5399,21
5418,19
5434,16
5445,11
5455,10
5498,43
5545,47
5552,7
5562,10
5574,12
5581,7
5591,10
5602,11
5613,11
5623,10
5633,10
5643,10
5656,13
5664,8
5676,12
5687,11
5696,9
5709,13
5719,10
5729,10
5739,10
5751,12
5762,11
5772,10
5782,10
5793,11
5829,36
5840,11
5851,11
5861,10
5873,12
5883,10
5909,26
5924,15
5927,3
5939,12
5949,10
5959,10
5973,14
5990,17
6028,38
6040,12
6047,7
6056,9
6067,11
6082,15
6093,11
6098,5
6104,6
6117,13
6138,21
6146,8
6157,11
6167,10
6179,12
6192,13
6199,7
6209,10
6220,11
6228,8
6251,23
6259,8
6269,10
6279,10
6289,10
6299,10
6310,11
6320,10
6331,11
6342,11
6351,9
6362,11
6372,10
6383,11
6394,11
6401,7
6427,26
6450,23
6489,39
6501,12
6513,12
6546,33
6600,54
6610,10
6642,32
6649,7
6659,10
6669,10
6679,10
6690,11
6703,13
6760,57
6769,9
6780,11
6790,10
6800,10
6811,11
6822,11
6831,9
6842,11
6853,11
6866,13
6899,33
6917,18
6926,9
6936,10
6965,29
7001,36
7011,10
7031,20
7041,10
7051,10
7069,18
7078,9
7091,13
7103,12
7141,38
7150,9
7160,10
7170,10
7181,11
7188,7
7235,47
7252,17
7262,10
7267,5
7279,12
7287,8
7297,10
7308,11
7317,9
7327,10
7337,10
7348,11
7357,9
7378,21
7389,11
7399,10
7409,10
7419,10
7429,10
7440,11
7447,7
7458,11
7469,11
7478,9
7499,21
7507,8
7517,10
7527,10
7538,11
7548,10
7559,11
7569,10
7580,11
7594,14
7633,39
7643,10
7684,41
7693,9
7704,11
7723,19
7737,14
7777,40
7787,10
7799,12
7808,9
7819,11
7842,23
7858,16
7870,12
7880,10
7892,12
7917,25
7927,10
7936,9
7946,10
7957,11
7967,10
7984,17
7994,10
8005,11
8015,10
8026,11
8038,12
8048,10
8066,18
8073,7
8081,8
8091,10
8161,70
8173,12
8183,10
8192,9
8202,10
8212,10
8222,10
8234,12
8243,9
8253,10
8263,10
8335,72
8348,13
8356,8
8367,11
8376,9
8388,12
8397,9
8407,10
8418,11
8423,5
8438,15
8447,9
8457,10
8467,10
8478,11
8500,22
8510,10
8517,7
8528,11
8538,10
8549,11
8560,11
8572,12
8582,10
8594,12
8605,11
8615,10
8624,9
8635,11
8646,11
8656,10
8666,10
8679,13
8688,9
8698,10
8709,11
8769,60
8801,32
8855,54
8866,11
8905,39
8965,60
8973,8
8986,13
9020,34
9029,9
9040,11
9051,11
9062,11
9081,19
9091,10
9101,10
9113,12
9166,53
9178,12
9262,84
9270,8
9279,9
9290,11
9299,9
9311,12
9321,10
9330,9
9340,10
9351,11
9362,11
9372,10
9383,11
9394,11
9405,11
9454,49
9464,10
9475,11
9487,12
9497,10
9507,10
9602,95
9613,11
9629,16
9660,31
9700,40
9711,11
9722,11
9736,14
9748,12
9758,10
9769,11
9779,10
9789,10
9799,10
9809,10
9819,10
9830,11
9845,15
9858,13
9865,7
9877,12
9894,17
9945,51
10008,63
10043,35
10057,14
10106,49
10165,59
10175,10
10185,10
10192,7
10202,10
10212,10
10241,29
10247,6
10257,10
10271,14
10279,8
10290,11
10299,9
10312,13
10323,11
10333,10
10343,10
10352,9
10363,11
10375,12
10384,9
10393,9
10404,11
10415,11
10425,10
10435,10
10444,9
10454,10
10462,8
10481,19
10492,11
10526,34
10552,26
10561,9
10574,13
10598,24
10606,8
10618,12
10627,9
10638,11
10648,10
10658,10
10668,10
10678,10
10688,10
10698,10
10708,10
10719,11
10728,9
10739,11
10751,12
10798,47
10810,12
10820,10
10830,10
10841,11
10850,9
10861,11
10875,14
11000,125
11009,9
11037,28
11047,10
11053,6
11117,64
11193,76
11203,10
11214,11
11226,12
11236,10
11295,59
11312,17
11321,9
11332,11
11345,13
11351,6
11384,33
11395,11
11409,14
11431,22
11441,10
11452,11
11460,8
11472,12
11483,11
11491,8
11502,11
11513,11
11524,11
11531,7
11541,10
11552,11
11616,64
11627,11
11631,4
11645,14
11658,13
11714,56
11828,114
11837,9
11862,25
11871,9
11882,11
11894,12
11903,9
11914,11
11925,11
11935,10
11940,5
11948,8
11963,15
11973,10
11983,10
11994,11
12004,10
12015,11
12026,11
12037,11
12048,11
12058,10
12068,10
12079,11
12089,10
12100,11
12110,10
12122,12
12132,10
12145,13
12154,9
12174,20
12234,60
12243,9
12253,10
12267,14
12276,9
12310,34
12320,10
12331,11
12376,45
12386,10
12397,11
12410,13
12419,9
12432,13
12442,10
12454,12
12464,10
12472,8
12482,10
12492,10
12503,11
12513,10
12524,11
12536,12
12548,12
12556,8
12566,10
12574,8
12591,17
12600,9
12608,8
12642,34
12657,15
12664,7
12729,65
12731,2
12825,94
12850,25
12860,10
12938,78
12946,8
12983,37
12995,12
13004,9
13015,11
13025,10
13035,10
13046,11
13056,10
13066,10
13076,10
13092,16
13103,11
13113,10
13123,10
13133,10
13143,10
13155,12
13165,10
13176,11
13186,10
13197,11
13216,19
13226,10
13238,12
13251,13
13267,16
13288,21
13297,9
13307,10
13318,11
13328,10
13339,11
13350,11
13392,42
13401,9
13437,36
13454,17
13502,48
13510,8
13520,10
13530,10
13543,13
13554,11
13594,40
13607,13
13616,9
13627,11
13637,10
13647,10
13658,11
13669,11
13685,16
13693,8
13702,9
13713,11
13723,10
13734,11
13744,10
13754,10
13765,11
13776,11
13787,11
13797,10
13807,10
13831,24
13842,11
13852,10
13863,11
13876,13
13890,14
13898,8
13908,10
13917,9
13926,9
13938,12
13948,10
13957,9
13969,12
13979,10
13990,11
14000,10
14010,10
14017,7
14024,7
14040,16
14050,10
14059,9
14071,12
14097,26
14164,67
14175,11
14186,11
14196,10
14209,13
14285,76
14295,10
14305,10
14317,12
14334,17
14393,59
14403,10
14414,11
14498,84
14508,10
