35,35
95,60
131,36
164,33
222,58
251,29
328,77
350,22
389,39
426,37
460,34
491,31
527,36
586,59
688,102
758,70
787,29
820,33
856,36
880,24
941,61
962,21
1005,43
1036,31
1067,31
1079,12
1105,26
1142,37
1185,43
1216,31
1240,24
1271,31
1329,58
1350,21
1419,69
1472,53
1503,31
1536,33
1560,24
1650,90
1697,47
1736,39
1807,71
1842,35
1874,32
1911,37
1942,31
2036,94
2068,32
2126,58
2183,57
2239,56
2271,32
2391,120
2454,63
2466,12
2554,88
2586,32
2625,39
2711,86
2759,48
2791,32
2821,30
2957,136
2999,42
3034,35
3067,33
3160,93
3198,38
3269,71
3300,31
3361,61
3463,102
3497,34
3533,36
3578,45
3609,31
3707,98
3740,33
3775,35
3860,85
3894,34
3916,22
3952,36
4060,108
4160,100
4211,51
4266,55
4324,58
4362,38
4462,100
4515,53
4572,57
4605,33
4646,41
4679,33
4717,38
4755,38
4833,78
4879,46
4913,34
4947,34
4987,40
5020,33
5141,121
5202,61
5234,32
5268,34
5355,87
5413,58
5499,86
5624,125
5657,33
5752,95
5796,44
5839,43
5870,31
5902,32
5958,56
6019,61
6055,36
6091,36
6135,44
6189,54
6224,35
6255,31
6367,112
6413,46
6448,35
6482,34
6593,111
6626,33
6666,40
6760,94
6785,25
6840,55
6873,33
6988,115
7020,32
7124,104
7146,22
7177,31
7230,53
7261,31
7372,111
7432,60
7529,97
7582,53
7645,63
7731,86
7787,56
7818,31
7850,32
7887,37
7938,51
8093,155
8191,98
8247,56
8284,37
8323,39
8382,59
8416,34
8434,18
8485,51
8517,32
8682,165
8732,50
8788,56
8814,26
8878,64
8965,87
9026,61
9059,33
9104,45
9203,99
9267,64
9298,31
9357,59
9387,30
9421,34
9483,62
9572,89
9666,94
9704,38
9840,136
9918,78
9986,68
10078,92
10120,42
10162,42
10208,46
10236,28
10292,56
10327,35
10435,108
10547,112
10585,38
10644,59
10679,35
10743,64
10787,44
10805,18
10820,15
10872,52
10931,59
11095,164
11150,55
11177,27
11210,33
11317,107
11369,52
11398,29
11433,35
11529,96
11592,63
11639,47
11677,38
11731,54
11796,65
11866,70
11884,18
11909,25
11943,34
11971,28
12052,81
12093,41
12135,42
12222,87
12246,24
12269,23
12283,14
12307,24
12404,97
12434,30
12463,29
12479,16
12543,64
12594,51
12605,11
12656,51
12723,67
12754,31
12789,35
12820,31
12853,33
12917,64
13026,109
13045,19
13098,53
13159,61
13263,104
13294,31
13386,92
13451,65
13541,90
13592,51
13632,40
13653,21
13768,115
13823,55
13929,106
14031,102
14115,84
14227,112
14295,68
14350,55
14375,25
14401,26
14486,85
14523,37
14545,22
14576,31
14640,64
14672,32
14759,87
14776,17
14802,26
14817,15
14865,48
14896,31
14926,30
14950,24
15017,67
15062,45
15120,58
15166,46
15197,31
15221,24
15252,31
15426,174
15478,52
15538,60
15593,55
15610,17
15639,29
15670,31
15794,124
15825,31
15841,16
15908,67
15928,20
15975,47
16015,40
16176,161
16287,111
16317,30
16369,52
16457,88
16501,44
16544,43
16609,65
16666,57
16732,66
16829,97
16890,61
16947,57
16974,27
17043,69
17080,37
17129,49
17243,114
17292,49
17357,65
17413,56
17485,72
17595,110
17695,100
17764,69
17832,68
17888,56
17947,59
17997,50
18093,96
18146,53
18238,92
18294,56
18423,129
18484,61
18578,94
18631,53
18693,62
18752,59
18797,45
18901,104
18994,93
19055,61
19110,55
19139,29
19252,113
19300,48
19353,53
19441,88
19542,101
19579,37
19637,58
19702,65
19954,252
19985,31
20075,90
20110,35
20159,49
20211,52
20244,33
20335,91
20421,86
20451,30
20517,66
20636,119
20744,108
20803,59
20882,79
20953,71
21070,117
21109,39
21171,62
21399,228
21456,57
21488,32
21590,102
21639,49
21710,71
21775,65
21800,25
21859,59
21929,70
21945,16
22125,180
22210,85
22267,57
22337,70
22376,39
22433,57
22571,138
22611,40
22667,56
22723,56
22819,96
23079,260
23182,103
23263,81
23321,58
23379,58
23410,31
23503,93
23560,57
23612,52
23673,61
23798,125
23869,71
24003,134
24044,41
24084,40
24170,86
24184,14
24221,37
