69,69
105,36
123,18
151,28
179,28
181,2
193,12
199,6
209,10
220,11
235,15
240,5
255,15
264,9
323,59
355,32
412,57
445,33
475,30
493,18
548,55
565,17
617,52
647,30
648,1
717,69
758,41
771,13
799,28
855,56
865,10
891,26
934,43
942,8
945,3
978,33
993,15
1002,9
1041,39
1089,48
1123,34
1135,12
1170,35
1230,60
1241,11
1268,27
1287,19
1321,34
1357,36
1379,22
1455,76
1487,32
1512,25
1583,71
1677,94
1729,52
1745,16
1759,14
1769,10
1800,31
1824,24
1846,22
1876,30
1884,8
1918,34
1987,69
2003,16
2030,27
2054,24
2082,28
2112,30
2145,33
2166,21
2227,61
2253,26
2318,65
2412,94
2448,36
2486,38
2554,68
2638,84
2690,52
2732,42
2749,17
2776,27
2794,18
2856,62
2878,22
2922,44
2928,6
2969,41
3007,38
3016,9
3067,51
3090,23
3099,9
3134,35
3143,9
3152,9
3162,10
3220,58
3249,29
3250,1
3251,1
3254,3
3257,3
3299,42
3340,41
3379,39
3405,26
3426,21
3488,62
3521,33
3557,36
3563,6
3593,30
3613,20
3623,10
3693,70
3719,26
3823,104
3834,11
3874,40
3924,50
3925,1
3979,54
4015,36
4024,9
4035,11
4062,27
4101,39
4122,21
4161,39
4172,11
4177,5
4209,32
4229,20
4248,19
4276,28
4358,82
4425,67
4531,106
4535,4
4587,52
4600,13
4659,59
4675,16
4695,20
4715,20
4727,12
4823,96
4859,36
4875,16
4913,38
4927,14
4951,24
5008,57
5069,61
5078,9
5100,22
5136,36
5140,4
5141,1
5144,3
5145,1
5146,1
5156,10
5163,7
5167,4
5169,2
5171,2
5173,2
5174,1
5176,2
5184,8
5190,6
5215,25
5240,25
5252,12
5255,3
5264,9
5265,1
5272,7
5273,1
5276,3
5278,2
5281,3
5284,3
5286,2
5287,1
5295,8
5308,13
5312,4
5319,7
5322,3
5330,8
5342,12
5354,12
5375,21
5385,10
5392,7
5404,12
5425,21
5435,10
5442,7
5451,9
5572,121
5643,71
5680,37
5688,8
5702,14
5746,44
5752,6
5777,25
5797,20
5817,20
5879,62
5933,54
5950,17
5964,14
5984,20
6002,18
6021,19
6062,41
6106,44
6137,31
6154,17
6168,14
6242,74
6253,11
6270,17
6285,15
6297,12
6354,57
6385,31
6417,32
6442,25
6452,10
6467,15
6489,22
6498,9
6518,20
6529,11
6567,38
6573,6
6605,32
6616,11
6632,16
6642,10
6655,13
6662,7
6673,11
6680,7
6688,8
6695,7
6709,14
6715,6
6719,4
6802,83
6851,49
6863,12
6866,3
6889,23
6903,14
6921,18
6938,17
6945,7
6959,14
6975,16
6978,3
6985,7
6990,5
7004,14
7028,24
7041,13
7053,12
7061,8
7107,46
7115,8
7133,18
7155,22
7156,1
7168,12
7183,15
7199,16
7207,8
7218,11
7294,76
7303,9
7327,24
7335,8
7347,12
7363,16
7385,22
7390,5
7401,11
7414,13
7423,9
7482,59
7495,13
7587,92
7614,27
7633,19
7667,34
7706,39
7720,14
7750,30
7791,41
7815,24
7871,56
7894,23
7923,29
7969,46
7981,12
7994,13
8006,12
8018,12
8121,103
8135,14
8234,99
8308,74
8349,41
8377,28
8462,85
8522,60
8555,33
8586,31
8626,40
8673,47
8704,31
8734,30
8804,70
8825,21
8884,59
8904,20
8998,94
9047,49
9135,88
9164,29
9208,44
9228,20
9307,79
9309,2
9323,14
9399,76
9412,13
9427,15
9445,18
9456,11
9497,41
9531,34
9592,61
9666,74
9667,1
9691,24
9729,38
9769,40
9812,43
9850,38
9899,49
9924,25
9979,55
10003,24
10092,89
10174,82
10217,43
10228,11
10317,89
10333,16
10422,89
10433,11
10471,38
10503,32
10536,33
10624,88
10669,45
10712,43
10775,63
10780,5
10806,26
10836,30
10855,19
10918,63
11011,93
11017,6
11080,63
11082,2
11125,43
11144,19
11174,30
11182,8
11250,68
11295,45
11322,27
11427,105
11447,20
11488,41
11554,66
11606,52
11658,52
11675,17
11730,55
11776,46
11852,76
11871,19
11923,52
11932,9
11982,50
11986,4
12019,33
12086,67
12094,8
12097,3
12102,5
12225,123
12227,2
12228,1
12229,1
12230,1
12231,1
12232,1
12233,1
12234,1
12236,2
12237,1
12238,1
12243,5
12246,3
12247,1
12251,4
12255,4
12263,8
12271,8
12283,12
12286,3
12288,2
12297,9
12306,9
12307,1
12314,7
12318,4
12321,3
12325,4
12326,1
12329,3
12330,1
12331,1
12336,5
12344,8
12345,1
12347,2
12348,1
12349,1
12350,1
12351,1
